Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Replicons,CDS,Neighbors,Release Date,Genes
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_517","SAMN10163211","PRJNA231221",0.024117,29.0127,"unnamed2:NZ_CP033813.1/CP033813.1",20,0,"2018-12-26T00:00:00Z",26
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","ATCC 29970","SAMN10754498","PRJNA515391",0.028301,33.702,"unnamed1:NZ_CP035292.1/CP035292.1",19,0,"2019-06-08T00:00:00Z",25
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","ATCC 29970","SAMN10754498","PRJNA515391",0.026108,30.0636,"unnamed2:NZ_CP035293.1/CP035293.1",26,0,"2019-06-08T00:00:00Z",30
"Staphylococcus haemolyticus JCSC1435","Bacteria;Terrabacteria group;Firmicutes","JCSC1435","SAMD00061066","PRJNA12508",0.0023,29.8696,"pSHaeA:NC_007169.1/AP006717.1",3,0,"2005-07-04T00:00:00Z",3
"Staphylococcus haemolyticus JCSC1435","Bacteria;Terrabacteria group;Firmicutes","JCSC1435","SAMD00061066","PRJNA12508",0.002366,31.0651,"pSHaeB:NC_007170.1/AP006718.1",2,0,"2005-07-04T00:00:00Z",2
"Staphylococcus haemolyticus JCSC1435","Bacteria;Terrabacteria group;Firmicutes","JCSC1435","SAMD00061066","PRJNA12508",0.00818,30.2567,"pSHaeC:NC_007171.1/AP006719.1",8,0,"2005-07-04T00:00:00Z",8
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_136","SAMN03996281","PRJNA231221",0.022512,29.7353,"unnamed1:NZ_CP014103.1/CP014103.1",27,0,"2018-03-04T00:00:00Z",27
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_136","SAMN03996281","PRJNA231221",0.014511,30.2116,"unnamed2:NZ_CP014104.1/CP014104.1",15,0,"2018-03-04T00:00:00Z",16
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_575","SAMN10163251","PRJNA231221",0.032498,29.4018,"unnamed1:NZ_CP033731.1/CP033731.1",33,0,"2018-11-26T00:00:00Z",36
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_575","SAMN10163251","PRJNA231221",0.004439,30.0743,"unnamed2:NZ_CP033733.1/CP033733.1",3,0,"2018-11-26T00:00:00Z",3
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","19A","SAMN09714578","PRJNA482667",0.03624,30.1932,"unnamed1:NZ_CP031278.1/CP031278.1",34,0,"2019-08-06T00:00:00Z",46
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","19A","SAMN09714578","PRJNA482667",0.042082,35.6566,"unnamed2:NZ_CP031279.1/CP031279.1",56,0,"2019-08-06T00:00:00Z",59
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_746","SAMN11056461","PRJNA231221",0.023366,27.5914,"unnamed1:NZ_CP046304.1/CP046304.1",23,0,"2019-12-09T00:00:00Z",23
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_746","SAMN11056461","PRJNA231221",0.025213,30.9682,"unnamed2:NZ_CP046305.1/CP046305.1",25,0,"2019-12-09T00:00:00Z",34
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_747","SAMN11056462","PRJNA231221",0.014283,28.0403,"unnamed1:NZ_CP046300.1/CP046300.1",12,0,"2019-12-09T00:00:00Z",12
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_747","SAMN11056462","PRJNA231221",0.046602,29.9193,"unnamed2:NZ_CP046302.1/CP046302.1",47,0,"2019-12-09T00:00:00Z",53
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_747","SAMN11056462","PRJNA231221",0.002407,28.6248,"unnamed3:NZ_CP046303.1/CP046303.1",2,0,"2019-12-09T00:00:00Z",2
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_745","SAMN11056460","PRJNA231221",0.018211,29.1527,"unnamed1:CP050981.1",18,0,"2020-04-12T00:00:00Z",22
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_745","SAMN11056460","PRJNA231221",0.003207,29.6539,"unnamed2:CP050983.1",4,0,"2020-04-12T00:00:00Z",4
"Staphylococcus hominis subsp. hominis","Bacteria;Terrabacteria group;Firmicutes","K1","SAMN06445345","PRJNA376656",0.004439,30.0743,"pKH1:NZ_CM007920.1/CM007920.1",3,0,"2017-06-02T00:00:00Z",3
"Staphylococcus hyicus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA178826",0.004957,36.0904,"pKKS966:NC_015171.1/FN677368.1",5,0,"2011-02-28T00:00:00Z",5
"Staphylococcus hyicus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA178826",0.001719,29.5521,"unnamed:NC_016137.1/JF968541.1",2,0,"2012-11-04T00:00:00Z",2
"Staphylococcus hyicus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA178826",0.004019,32.1473,"p9811071-1:NC_016139.1/JF968540.1",3,0,"2012-11-04T00:00:00Z",3
"Staphylococcus hyicus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA178826",0.002407,30.9514,"p7313178-1:NC_016140.1/JF968543.1",2,0,"2012-11-04T00:00:00Z",2
"Staphylococcus hyicus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA178826",0.011951,31.5622,"pSTE1:NC_020237.1/HE662694.1",9,0,"2013-02-07T00:00:00Z",10
"Staphylococcus kloosii","Bacteria;Terrabacteria group;Firmicutes","ATCC 43959","SAMN08713000","PRJNA438350",0.008847,29.185,"unnamed:NZ_CP027847.1/CP027847.1",10,0,"2018-03-29T00:00:00Z",11
"Staphylococcus lentus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187800",0.006913,30.3775,"pSTE2:NC_006871.1/AJ888003.1",5,0,"2005-03-01T00:00:00Z",5
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187728",0.003117,29.6439,"pLUG10:NC_002093.1/U74623.1",3,0,"1996-11-05T00:00:00Z",3
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","VISLISI_22","SAMN06704732","PRJNA382358",0.00311,29.9035,"pVISLISI_1:NZ_CP020765.1/CP020765.1",3,0,"2017-04-26T00:00:00Z",3
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","VISLISI_27","SAMN06645327","PRJNA380629",0.006453,31.7992,"pVISLISI_2:NZ_CP020736.1/CP020736.1",7,0,"2017-04-21T00:00:00Z",7
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","C_33","SAMN06704792","PRJNA382365",0.012579,28.6986,"pVISLISI_5:NZ_CP020766.1/CP020766.1",10,0,"2017-04-21T00:00:00Z",14
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","C_33","SAMN06704792","PRJNA382365",0.006925,31.8267,"pVISLISI_4:NZ_CP020767.1/CP020767.1",5,0,"2017-04-21T00:00:00Z",8
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","VISLISI_33","SAMN06646534","PRJNA380729",0.004319,33.4568,"pVISLISI_3:NZ_CP020770.1/CP020770.1",5,0,"2017-04-24T00:00:00Z",5
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_381","SAMN07312425","PRJNA231221",0.009893,28.131,"unnamed1:NZ_CP023971.1/CP023971.1",12,0,"2017-10-20T00:00:00Z",13
"Staphylococcus nepalensis","Bacteria;Terrabacteria group;Firmicutes","JS1","SAMN05831567","PRJNA344701",0.054521,29.0549,"pSNJS101:NZ_CP017461.1/CP017461.1",49,0,"2017-10-07T00:00:00Z",56
"Staphylococcus nepalensis","Bacteria;Terrabacteria group;Firmicutes","JS1","SAMN05831567","PRJNA344701",0.022471,31.9389,"pSNJS102:NZ_CP017462.1/CP017462.1",40,0,"2017-10-07T00:00:00Z",43
"Staphylococcus nepalensis","Bacteria;Terrabacteria group;Firmicutes","JS11","SAMN05846264","PRJNA344825",0.040183,29.6767,"pSNJS1101:NZ_CP017467.1/CP017467.1",47,0,"2017-10-07T00:00:00Z",49
"Staphylococcus nepalensis","Bacteria;Terrabacteria group;Firmicutes","JS11","SAMN05846264","PRJNA344825",0.025678,34.551,"pSNJS1102:NZ_CP017468.1/CP017468.1",21,0,"2017-10-07T00:00:00Z",25
"Staphylococcus pasteuri","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187811",0.00555,28.2523,"pSP187:NC_007167.1/AM040731.1",7,0,"2005-06-28T00:00:00Z",7
"Staphylococcus pasteuri","Bacteria;Terrabacteria group;Firmicutes","JS7","SAMN05831569","PRJNA344823",0.11576,30.9917,"pSNJS701:NZ_CP017464.1/CP017464.1",106,0,"2017-10-07T00:00:00Z",122
"Staphylococcus pasteuri","Bacteria;Terrabacteria group;Firmicutes","JS7","SAMN05831569","PRJNA344823",0.028676,29.5857,"pSNJS702:NZ_CP017465.1/CP017465.1",29,0,"2017-10-07T00:00:00Z",33
"Staphylococcus pasteuri","Bacteria;Terrabacteria group;Firmicutes","PT#26","","PRJNA321473",0.004473,30.1364,"unnamed:NZ_CM010606.1/CM010606.1",4,0,"2018-09-02T00:00:00Z",4
"Staphylococcus pasteuri","Bacteria;Terrabacteria group;Firmicutes","3C","SAMN09714635","PRJNA482667",0.110392,30.5031,"unnamed1:NZ_CP031281.1/CP031281.1",97,0,"2019-11-27T00:00:00Z",117
"Staphylococcus pseudintermedius","Bacteria;Terrabacteria group;Firmicutes","5912","SAMN02947195","PRJNA257043",0.002743,30.2224,"pSP5912:NZ_CP009121.1/CP009121.1",3,0,"2019-08-25T00:00:00Z",3
"Staphylococcus pseudintermedius","Bacteria;Terrabacteria group;Firmicutes","625","SAMN13028431","PRJNA577533",0.015203,28.1392,"p222-like_Sps625:NZ_CM018887.1/CM018887.1",15,0,"2019-11-16T00:00:00Z",16
"Staphylococcus pseudintermedius","Bacteria;Terrabacteria group;Firmicutes","M1S","","PRJNA623239",0.002743,30.2224,"pAUM1_1:NZ_JAAXMN010000036.1/",3,0,"2020-04-15T00:00:00Z",3
"Staphylococcus pseudintermedius","Bacteria;Terrabacteria group;Firmicutes","M1S","","PRJNA623239",0.016531,33.7427,"pAUM1_2:NZ_JAAXMN010000037.1/",20,0,"2020-04-15T00:00:00Z",20
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187741",0.00404,32.1782,"pSES22:NC_007621.1/AM159501.1",3,0,"2005-11-23T00:00:00Z",3
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_137","SAMN03996280","PRJNA231221",0.02792,29.6347,"unnamed:NZ_CP014058.2/CP014058.2",22,0,"2016-02-12T00:00:00Z",27
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_168","SAMN03996313","PRJNA231221",0.036907,29.9022,"unnamed1:NZ_CP014114.1/CP014114.1",30,0,"2016-02-12T00:00:00Z",34
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_168","SAMN03996313","PRJNA231221",0.029612,29.4138,"unnamed2:NZ_CP014115.1/CP014115.1",27,0,"2016-02-12T00:00:00Z",27
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_336","SAMN06173349","PRJNA231221",0.031132,31.2765,"unnamed1:NZ_CP022055.1/CP022055.2",25,0,"2018-03-13T00:00:00Z",29
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_336","SAMN06173349","PRJNA231221",0.026165,29.4133,"unnamed2:NZ_CP022057.1/CP022057.2",24,0,"2018-03-13T00:00:00Z",26
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_355","SAMN06173368","PRJNA231221",0.038454,30.7536,"unnamed1:NZ_CP022091.1/CP022091.2",42,0,"2018-03-16T00:00:00Z",46
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_355","SAMN06173368","PRJNA231221",0.038554,31.2471,"unnamed2:NZ_CP022092.1/CP022092.2",39,0,"2018-03-16T00:00:00Z",44
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_355","SAMN06173368","PRJNA231221",0.045627,31.3652,"unnamed3:NZ_CP022094.1/CP022094.2",27,0,"2018-03-16T00:00:00Z",45
"Staphylococcus saprophyticus","Bacteria;Terrabacteria group;Firmicutes","1A","SAMN09710868","PRJNA482667",0.030637,34.5236,"unnamed1:NZ_CP031197.1/CP031197.1",46,0,"2019-08-06T00:00:00Z",49
"Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292","Bacteria;Terrabacteria group;Firmicutes","ATCC 15305","SAMD00061076","PRJNA15596",0.038454,30.7536,"pSSP1:NC_007351.1/AP008935.1",40,0,"2005-08-20T00:00:00Z",44
"Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292","Bacteria;Terrabacteria group;Firmicutes","ATCC 15305","SAMD00061076","PRJNA15596",0.02287,31.3424,"pSSP2:NC_007352.1/AP008936.1",19,0,"2005-08-20T00:00:00Z",21
"Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292","Bacteria;Terrabacteria group;Firmicutes","ATCC 15305","SAMN10754518","PRJNA515392",0.038554,31.2523,"unnamed1:NZ_CP035295.1/CP035295.1",39,0,"2019-06-08T00:00:00Z",44
"Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292","Bacteria;Terrabacteria group;Firmicutes","ATCC 15305","SAMN10754518","PRJNA515392",0.038454,30.7484,"unnamed2:NZ_CP035296.1/CP035296.1",42,0,"2019-06-08T00:00:00Z",46
"Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292","Bacteria;Terrabacteria group;Firmicutes","ATCC 15305","SAMN10754518","PRJNA515392",0.022856,31.3484,"unnamed3:NZ_CP035297.1/CP035297.1",19,0,"2019-06-08T00:00:00Z",22
"Staphylococcus saprophyticus subsp. saprophyticus MS1146","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA66325",0.066104,32.4307,"pSSAP1:NC_015432.1/FR687301.1",45,0,"2011-04-13T00:00:00Z",54
"Staphylococcus saprophyticus subsp. saprophyticus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA66325",0.036907,29.8968,"pSSAP2:NC_016643.1/HE616681.1",35,0,"2011-12-07T00:00:00Z",41
"Staphylococcus sciuri","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187608",0.017108,33.9958,"pSCFS1:NC_005076.1/AJ579365.1",14,0,"2003-07-30T00:00:00Z",14
"Staphylococcus sciuri subsp. sciuri","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187608",0.004431,28.0749,"pACK6:NC_006974.1/AF093750.2",3,0,"2005-04-25T00:00:00Z",4
"Staphylococcus sciuri","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187608",0.002908,29.3673,"pC194-like:NC_010626.1/EU602348.1",4,0,"2008-05-07T00:00:00Z",4
"Staphylococcus sciuri","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_285","SAMN06173298","PRJNA231221",0.089775,29.7288,"unnamed1:NZ_CP022047.2/CP022047.2",89,0,"2017-06-29T00:00:00Z",91
"Staphylococcus simulans","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187606",0.002841,29.9542,"pLNU2:NC_007769.1/AM184100.1",2,0,"2006-02-01T00:00:00Z",2
"Staphylococcus simulans","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187606",0.002531,30.5808,"pLNU5 (naturally occurring):NC_008351.1/AM399079.1",2,0,"2006-09-14T00:00:00Z",2
"Staphylococcus simulans bv. staphylolyticus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187606",0.003592,35.9688,"pACK4:NC_013033.1/EU930825.1",4,0,"2009-07-27T00:00:00Z",4
"Staphylococcus simulans bv. staphylolyticus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187606",0.055171,31.3933,"pACK1:NC_013944.1/GU228571.2",49,0,"2010-03-19T00:00:00Z",49
"Staphylococcus simulans bv. staphylolyticus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187606",0.028613,31.3529,"pACK3:NC_013945.1/GU228572.1",26,0,"2010-03-19T00:00:00Z",26
"Staphylococcus simulans bv. staphylolyticus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187606",0.037683,32.3063,"pACK2:NC_015173.2/HQ170520.3",19,0,"2011-03-02T00:00:00Z",19
"Staphylococcus simulans bv. staphylolyticus","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187606",0.003191,29.8026,"pACK5:NC_015176.1/HQ170521.1",3,0,"2011-03-02T00:00:00Z",3
"Staphylococcus simulans","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_383","SAMN07312427","PRJNA231221",0.169687,32.1256,"unnamed:NZ_CP023496.1/CP023496.1",116,0,"2017-10-01T00:00:00Z",165
"Staphylococcus simulans","Bacteria;Terrabacteria group;Firmicutes","MR3","SAMN05818722","PRJNA321327",0.146786,30.7591,"unnamed5:NZ_CP017429.1/CP017429.1",150,0,"2018-03-20T00:00:00Z",184
"Staphylococcus simulans","Bacteria;Terrabacteria group;Firmicutes","MR4","SAMN05818723","PRJNA321327",0.147416,30.7857,"unnamed4:NZ_CP017431.1/CP017431.1",147,0,"2018-03-20T00:00:00Z",184
"Staphylococcus simulans","Bacteria;Terrabacteria group;Firmicutes","MR2","SAMN05238718","PRJNA321327",0.146543,30.8046,"unnamed1:NZ_CP016158.1/CP016158.1",150,0,"2018-05-03T00:00:00Z",182
"Staphylococcus simulans","Bacteria;Terrabacteria group;Firmicutes","MR1","SAMN04968151","PRJNA321327",0.087667,30.6774,"unnamed1:NZ_CP015643.1/CP015643.1",92,0,"2018-05-09T00:00:00Z",106
"Staphylococcus simulans","Bacteria;Terrabacteria group;Firmicutes","MR1","SAMN04968151","PRJNA321327",0.06273,30.7971,"unnamed2:NZ_CP015644.1/CP015644.1",64,0,"2018-05-09T00:00:00Z",85
"Staphylococcus sp. 693-2","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187776",0.051514,31.4769,"pLEW6932:NC_009130.1/DQ390456.1",56,0,"2007-03-19T00:00:00Z",56
"Staphylococcus sp. AntiMn-1","Bacteria;Terrabacteria group;Firmicutes","AntiMn-1","SAMN04075658","PRJNA295542",0.017052,29.9789,"AM1_232:NZ_CP013300.1/CP013300.1",13,0,"2016-06-21T00:00:00Z",20
"Staphylococcus sp. DORA_6_22","Bacteria;Terrabacteria group;Firmicutes","","SAMN02316559","PRJNA221493",0.002539,30.5238,"pSAPLB_DORA_A_5_14_21:AZME01000385.1",2,1301,"2013-12-16T00:00:00Z",2
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187607",0.030201,28.658,"pPI-1:NC_005207.3/AB125341.3",32,0,"2003-11-11T00:00:00Z",33
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187607",0.002779,29.543,"pPI-2:NC_005208.1/AB125342.1",3,0,"2003-11-11T00:00:00Z",3
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187607",0.005767,29.8769,"pSW174:NC_007165.1/AM040729.1",2,0,"2005-07-12T00:00:00Z",6
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA187607",0.003552,30.7714,"pSW49:NC_007166.1/AM040730.1",2,0,"2005-07-12T00:00:00Z",4
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","MMP1","SAMN04296377","PRJNA304162",0.004058,32.4298,"unnamed 1:NZ_CM007783.1/CM007783.1",5,0,"2017-03-17T00:00:00Z",5
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","MMP1","SAMN04296377","PRJNA304162",0.004946,31.1161,"unnamed 2:NZ_CM007784.1/CM007784.1",7,0,"2017-03-17T00:00:00Z",7
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","22.1","SAMN09989479","PRJNA489795",0.025886,29.2513,"pSW22.1:NZ_CP032158.1/CP032158.1",26,0,"2018-09-19T00:00:00Z",27
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","SWO","SAMN10250190","PRJNA497162",0.053165,29.2448,"unnamed1:NZ_CP033099.1/CP033099.1",67,0,"2018-10-31T00:00:00Z",75
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","SWO","SAMN10250190","PRJNA497162",0.030898,30.4389,"unnamed2:NZ_CP033100.1/CP033100.1",30,0,"2018-10-31T00:00:00Z",34
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","SWO","SAMN10250190","PRJNA497162",0.022366,29.5225,"unnamed3:NZ_CP033101.1/CP033101.1",21,0,"2018-10-31T00:00:00Z",28
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","16A","SAMN09714427","PRJNA482667",0.108569,31.3266,"unnamed3:NZ_CP031267.1/CP031267.1",85,0,"2019-10-09T00:00:00Z",120
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","16A","SAMN09714427","PRJNA482667",0.076558,30.5337,"unnamed2:NZ_CP031268.1/CP031268.1",49,0,"2019-10-09T00:00:00Z",87
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","16A","SAMN09714427","PRJNA482667",0.098949,30.9068,"unnamed1:NZ_CP031270.1/CP031270.1",131,0,"2019-10-09T00:00:00Z",135
"Staphylococcus warneri SG1","Bacteria;Terrabacteria group;Firmicutes","SG1","SAMN02604131","PRJNA167492",0.004374,31.8701,"pSZ4:CP003669.1",6,0,"2013-01-23T00:00:00Z",6
"Staphylococcus warneri SG1","Bacteria;Terrabacteria group;Firmicutes","SG1","SAMN02604131","PRJNA167492",0.013186,33.7252,"unnamed:CP003670.1",16,0,"2013-01-23T00:00:00Z",16
"Staphylococcus warneri SG1","Bacteria;Terrabacteria group;Firmicutes","SG1","SAMN02604131","PRJNA167492",0.008232,27.9033,"unnamed2:CP003671.1",10,1,"2013-01-23T00:00:00Z",10
"Staphylococcus warneri SG1","Bacteria;Terrabacteria group;Firmicutes","SG1","SAMN02604131","PRJNA167492",0.003352,31.4737,"unnamed3:CP003672.1",4,3,"2013-01-23T00:00:00Z",4
"Staphylococcus warneri SG1","Bacteria;Terrabacteria group;Firmicutes","SG1","SAMN02604131","PRJNA167492",0.019866,30.6957,"unnamed4:CP003673.1",24,0,"2013-01-23T00:00:00Z",24
"Staphylococcus warneri SG1","Bacteria;Terrabacteria group;Firmicutes","SG1","SAMN02604131","PRJNA167492",0.016515,31.3594,"unnamed5:CP003674.1",22,0,"2013-01-23T00:00:00Z",22
"Staphylococcus warneri SG1","Bacteria;Terrabacteria group;Firmicutes","SG1","SAMN02604131","PRJNA167492",0.006212,28.8796,"unnamed6:CP003675.1",10,1,"2013-01-23T00:00:00Z",10
"Staphylococcus warneri SG1","Bacteria;Terrabacteria group;Firmicutes","SG1","SAMN02604131","PRJNA167492",0.002937,33.6057,"unnamed7:CP003676.1",2,0,"2013-01-23T00:00:00Z",2
"Staphylococcus xylosus","Bacteria;Terrabacteria group;Firmicutes","HKUOPL8","SAMN02639856","PRJNA237847",0.030062,29.2994,"unnamed:NZ_CP007209.1/CP007209.1",30,0,"2015-01-21T00:00:00Z",37
"Staphylococcus xylosus","Bacteria;Terrabacteria group;Firmicutes","2","SAMN09714559","PRJNA482667",0.049406,27.3752,"unnamed1:NZ_CP031276.1/CP031276.1",59,0,"2019-08-06T00:00:00Z",59
"Staphylospora marina","Bacteria;Terrabacteria group;Firmicutes","SCSIO 07575","SAMN10448482","PRJNA505866",0.044983,53.5536,"unnamed:NZ_CP034119.1/CP034119.1",65,0,"2018-12-04T00:00:00Z",66
"Stenotrophomonas maltophilia","Bacteria;Proteobacteria;Gammaproteobacteria","","","PRJNA187793",0.001471,62.6785,"pNKH43:NC_001383.1/L09673.1",0,0,"1993-04-26T00:00:00Z",0
"Stenotrophomonas maltophilia","Bacteria;Proteobacteria;Gammaproteobacteria","","","PRJNA187793",0.002927,63.8538,"pSM76:NC_010464.1/EF535851.1",4,0,"2008-03-25T00:00:00Z",4
"Stenotrophomonas rhizophila","Bacteria;Proteobacteria;Gammaproteobacteria","GA1","SAMN09809655","PRJNA485554",0.314972,36.4521,"unnamed1:CP031730.1",280,0,"2018-08-27T00:00:00Z",318
"Stenotrophomonas rhizophila","Bacteria;Proteobacteria;Gammaproteobacteria","GA1","SAMN09809655","PRJNA485554",0.088392,55.9496,"unnamed2:CP031731.1",82,0,"2018-08-27T00:00:00Z",91
"Stenotrophomonas rhizophila","Bacteria;Proteobacteria;Gammaproteobacteria","GA1","SAMN09809655","PRJNA485554",0.265994,56.1024,"unnamed3:CP031732.1",256,0,"2018-08-27T00:00:00Z",310
"Sterolibacteriaceae bacterium J5B","Bacteria;Proteobacteria;Betaproteobacteria","J5B","SAMD00126348","PRJDB7001",0.14934,55.294,"pSTJ1:NZ_AP018719.1/AP018719.1",152,0,"2018-12-28T00:00:00Z",156
"Sterolibacteriaceae bacterium J5B","Bacteria;Proteobacteria;Betaproteobacteria","J5B","SAMD00126348","PRJDB7001",0.102623,57.871,"pSTJ2:NZ_AP018720.1/AP018720.1",110,0,"2018-12-28T00:00:00Z",114
"Sterolibacterium denitrificans","Bacteria;Proteobacteria;Betaproteobacteria","Chol","SAMEA103931734","PRJEB20067",0.039597,61.1713,"SDENCHOLpa:NZ_LT837804.1/LT837804.1",50,0,"2018-01-03T00:00:00Z",52
