Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Type,Replicons,CDS,Release Date,Genes
"Takifugu vermicularis","Eukaryota;Animals;Fishes","","","PRJNA33095",0.016443,44.189,"mitochondrion","NC_011631.1/AP009532.1",13,"2008-12-05T00:00:00Z",13
"Takifugu xanthopterus","Eukaryota;Animals;Fishes","","","PRJNA33097",0.016442,44.3073,"mitochondrion","NC_011632.1/AP009533.1",13,"2008-12-05T00:00:00Z",13
"Takydromus amurensis","Eukaryota;Animals;Reptiles","","","PRJNA322465",0.017333,39.97,"mitochondrion","NC_030209.1/KU641018.1",13,"2016-05-23T00:00:00Z",37
"Takydromus sexlineatus","Eukaryota;Animals;Reptiles","","","PRJNA226160",0.018943,37.7237,"mitochondrion","NC_022703.1/KF425529.1",13,"2013-11-03T00:00:00Z",13
"Takydromus wolteri","Eukaryota;Animals;Reptiles","","","PRJNA177260",0.018236,38.0072,"mitochondrion","NC_018777.1/JX181764.1",13,"2012-10-12T00:00:00Z",13
"Talaromyces marneffei MP1","Eukaryota;Fungi;Ascomycetes","","","PRJNA12182",0.035438,24.6289,"mitochondrion","NC_005256.1/AY347307.1",25,"2003-12-03T00:00:00Z",47
"Talaromyces pinophilus 1-95","Eukaryota;Fungi;Ascomycetes","1-95","SAMN04451644","PRJNA310372",0.031729,24.8416,"mitochondrion","MT:CP017352.1",0,"2017-07-18T00:00:00Z",0
"Talbotia nagana","Eukaryota;Animals;Insects","","","PRJNA591501",0.015155,20.1848,"mitochondrion","NC_045190.1/MH380205.1",13,"2019-11-25T00:00:00Z",37
"Talbotiella gentii","Eukaryota;Plants;Land Plants","","","PRJNA628420",0.158885,36.3804,"plastid","NC_047351.1/MN709834.1",83,"2020-04-26T00:00:00Z",130
"Talinum paniculatum","Eukaryota;Plants;Land Plants","","","PRJNA479317",0.156929,36.7892,"chloroplast","NC_037748.1/MG710385.1",83,"2018-07-05T00:00:00Z",132
"Talipariti hamabo","Eukaryota;Plants;Land Plants","","","PRJNA321894",0.161729,36.8988,"chloroplast","NC_030195.1/KR259988.1",85,"2016-05-19T00:00:00Z",131
"Talismania bifurcata","Eukaryota;Animals;Fishes","","","PRJNA42279",0.016609,50.4184,"mitochondrion","NC_013562.1/AP009587.1",13,"2009-12-04T00:00:00Z",13
"Talpa europaea","Eukaryota;Animals;Mammals","","","PRJNA11890",0.016884,38.9185,"mitochondrion","NC_002391.1/Y19192.1",13,"2000-01-31T00:00:00Z",13
"Talpa occidentalis","Eukaryota;Animals;Mammals","","","PRJNA496165",0.016962,39.2878,"mitochondrion","NC_039630.1/MF958963.1",13,"2018-11-06T00:00:00Z",37
"Tamandua mexicana","Eukaryota;Animals;Mammals","","","PRJNA304798",0.016385,38.9381,"mitochondrion","NC_028574.1/KT818551.1",13,"2015-12-03T00:00:00Z",37
"Tamandua tetradactyla","Eukaryota;Animals;Mammals","","","PRJNA12050",0.016395,39.079,"mitochondrion","NC_004032.1/AJ421450.1",13,"2002-06-11T00:00:00Z",13
"Tamarindus indica","Eukaryota;Plants;Land Plants","","","PRJNA579640",0.607282,45.3643,"mitochondrion","NC_045038.1/MN017227.1",37,"2019-10-29T00:00:00Z",67
"Tamarindus indica","Eukaryota;Plants;Land Plants","","","PRJNA579640",0.159551,36.2404,"chloroplast","KJ468103.1",83,"2015-02-28T00:00:00Z",122
"Tamarix chinensis","Eukaryota;Plants;Land Plants","","","PRJNA524612",0.156178,36.4533,"plastid","NC_040943.1/MK397902.1",85,"2019-02-27T00:00:00Z",130
"Tamias canipes","Eukaryota;Animals;Mammals","","","PRJNA358884",0.016552,36.2252,"mitochondrion","NC_032372.1/KY070144.1",13,"2016-12-27T00:00:00Z",37
"Tamias cinereicollis","Eukaryota;Animals;Mammals","","","PRJNA359008",0.016549,36.407,"mitochondrion","NC_032374.1/KY070146.1",13,"2016-12-27T00:00:00Z",37
"Tamias dorsalis","Eukaryota;Animals;Mammals","","","PRJNA358883",0.016549,36.4433,"mitochondrion","NC_032373.1/KY070145.1",13,"2016-12-27T00:00:00Z",37
"Tamias quadrivittatus","Eukaryota;Animals;Mammals","","","PRJNA358882",0.016549,36.256,"mitochondrion","NC_032370.1/KY070142.1",13,"2016-12-27T00:00:00Z",37
"Tamias rufus","Eukaryota;Animals;Mammals","","","PRJNA359007",0.016543,36.3779,"mitochondrion","NC_032371.1/KY070143.1",13,"2016-12-27T00:00:00Z",37
"Tamias sibiricus","Eukaryota;Animals;Mammals","","","PRJNA264680",0.016558,35.0767,"mitochondrion","NC_025277.1/KF668525.1",13,"2014-10-24T00:00:00Z",13
"Tamias striatus","Eukaryota;Animals;Mammals","","","PRJNA358881",0.016553,35.2867,"mitochondrion","NC_032375.1/KY070151.1",13,"2016-12-27T00:00:00Z",37
"Tamias umbrinus","Eukaryota;Animals;Mammals","","","PRJNA359006",0.016552,36.5092,"mitochondrion","NC_032376.1/KY070152.1",13,"2016-12-27T00:00:00Z",37
"Tamiops maritimus","Eukaryota;Animals;Mammals","","","PRJNA313664",0.016523,38.8186,"mitochondrion","NC_029325.1/KP708710.1",13,"2016-03-01T00:00:00Z",37
"Tamiops swinhoei","Eukaryota;Animals;Mammals","","","PRJNA281821",0.016513,38.6968,"mitochondrion","NC_026875.1/KP027416.1",13,"2015-04-22T00:00:00Z",37
"Tamolanica tamolana","Eukaryota;Animals;Insects","","","PRJNA16283",0.016055,24.7275,"mitochondrion","NC_007702.1/DQ241797.1",13,"2006-01-06T00:00:00Z",13
"Tampichthys ipni","Eukaryota;Animals;Fishes","","","PRJNA350156",0.016698,44.1191,"mitochondrion","NC_031564.1/AP011266.1",13,"2016-10-21T00:00:00Z",37
"Tanacetipathes thamnea","Eukaryota;Animals;Other Animals","","","PRJNA624427",0.017712,40.1705,"mitochondrion","NC_046843.1/MN265369.1",13,"2020-04-10T00:00:00Z",18
"Tanacetum cinerariifolium","Eukaryota;Plants;Land Plants","","","PRJNA628233",0.150171,37.412,"chloroplast","NC_047309.1/MT104464.1",84,"2020-04-26T00:00:00Z",129
"Tanacetum coccineum","Eukaryota;Plants;Land Plants","","","PRJNA628299",0.150143,37.4876,"chloroplast","NC_047308.1/MT104463.1",84,"2020-04-26T00:00:00Z",129
"Tanaecia julii","Eukaryota;Animals;Insects","","","PRJNA253433",0.015316,18.7451,"mitochondrion","NC_024416.1/KF590548.1",13,"2014-06-24T00:00:00Z",13
"Tanaecium tetragonolobum","Eukaryota;Plants;Land Plants","","","PRJNA298000",0.153776,38.2595,"chloroplast","NC_027955.1/KR534325.1",79,"2015-10-07T00:00:00Z",126
"Tanakia himantegus","Eukaryota;Animals;Fishes","","","PRJNA284067",0.016575,43.3725,"mitochondrion","NC_027084.1/KP231201.1",13,"2015-05-14T00:00:00Z",37
"Tanakia koreensis","Eukaryota;Animals;Fishes","","","PRJNA43039",0.016563,45.4145,"mitochondrion","NC_013704.1/EF483932.1",13,"2010-01-05T00:00:00Z",13
"Tanakia lanceolata","Eukaryota;Animals;Fishes","","","PRJNA256441",0.016607,45.5772,"mitochondrion","NC_024566.1/KJ589418.1",13,"2014-07-28T00:00:00Z",13
"Tanakia latimarginata","Eukaryota;Animals;Fishes","","","PRJNA504146",0.016568,45.4853,"mitochondrion","NC_039820.1/MG800785.1",13,"2018-11-09T00:00:00Z",37
"Tanakia limbata","Eukaryota;Animals;Fishes","","","PRJNA267344",0.016565,45.4694,"mitochondrion","NC_025515.1/KM386633.1",13,"2014-11-14T00:00:00Z",13
"Tanakia tanago","Eukaryota;Animals;Fishes","","","PRJNA291236",0.016584,43.0716,"mitochondrion","NC_027665.1/AP012526.1",13,"2015-07-28T00:00:00Z",37
"Tanaocerus koebelei","Eukaryota;Animals;Insects","","","PRJNA193824",0.015515,28.6626,"mitochondrion","NC_020777.1/JX913774.1",13,"2013-03-25T00:00:00Z",35
"Tangara episcopus","Eukaryota;Animals;Birds","","","PRJNA267367",0.016757,46.9296,"mitochondrion","NC_025596.1/KM078765.1",13,"2014-11-14T00:00:00Z",13
"Tanichthys albonubes","Eukaryota;Animals;Fishes","","","PRJNA67039",0.016547,39.6749,"mitochondrion","NC_015539.1/AP011397.1",13,"2011-05-17T00:00:00Z",13
"Tanichthys micagemmae","Eukaryota;Animals;Fishes","","","PRJNA350111",0.016555,39.0456,"mitochondrion","NC_031631.1/AP011427.1",13,"2016-10-21T00:00:00Z",37
"Tanystylum orbiculare","Eukaryota;Animals;Other Animals","","","PRJNA52529",0.015251,20.0249,"mitochondrion","NC_014505.1/GU370074.1",13,"2010-09-16T00:00:00Z",13
"Tapeinosperma multiflorum","Eukaryota;Plants;Land Plants","","","PRJNA579608",0.155168,37.0386,"chloroplast","NC_045117.1/MN177701.1",85,"2019-10-29T00:00:00Z",130
"Tapeinosperma netor","Eukaryota;Plants;Land Plants","","","PRJNA579607",0.154616,37.0809,"chloroplast","NC_045118.1/MN177702.1",85,"2019-10-29T00:00:00Z",132
"Tapeinus singularis","Eukaryota;Animals;Insects","","","PRJNA479043",0.015312,30.5512,"mitochondrion","NC_037737.1/KY069960.1",13,"2018-07-05T00:00:00Z",37
"Taphrina betulina UCD315","Eukaryota;Fungi;Ascomycetes","UCD315","SAMN12708421","PRJNA564291",0.042942,27.784,"mitochondrion","MT:CM018326.1",0,"2019-10-07T00:00:00Z",0
"Tapirus indicus","Eukaryota;Animals;Mammals","","","PRJNA242730",0.016717,38.1289,"mitochondrion","NC_023838.1/KJ417809.1",13,"2014-03-26T00:00:00Z",13
"Tapiscia sinensis","Eukaryota;Plants;Land Plants","","","PRJNA435290",0.1611,37.18,"chloroplast","NC_036960.1/MF926267.1",85,"2018-02-22T00:00:00Z",131
"Taractes asper","Eukaryota;Animals;Fishes","","","PRJNA221678",0.01672,46.5789,"mitochondrion","NC_022486.1/AP012498.1",13,"2013-09-26T00:00:00Z",13
"Taractes rubescens","Eukaryota;Animals;Fishes","","","PRJNA298790",0.01672,46.6627,"mitochondrion","NC_028079.1/KR349364.1",13,"2015-10-14T00:00:00Z",37
"Taractichthys steindachneri","Eukaryota;Animals;Fishes","","","PRJNA295593",0.016723,47.3838,"mitochondrion","NC_027858.1/KT153629.1",13,"2015-09-14T00:00:00Z",37
"Taraxacum amplum","Eukaryota;Plants;Land Plants","","","PRJNA353459",0.151349,37.6791,"chloroplast","NC_031816.1/KX499525.1",86,"2016-11-14T00:00:00Z",135
"Taraxacum brevicorniculatum","Eukaryota;Plants;Land Plants","","","PRJNA356566",0.151282,37.6786,"chloroplast","NC_032056.1/KX198559.1",82,"2016-12-07T00:00:00Z",137
"Taraxacum kok-saghyz","Eukaryota;Plants;Land Plants","","","PRJNA356593",0.151338,37.7083,"chloroplast","NC_032057.1/KX198560.1",82,"2016-12-07T00:00:00Z",137
"Taraxacum mongolicum","Eukaryota;Plants;Land Plants","","","PRJNA348057",0.151451,37.6676,"chloroplast","NC_031396.1/KU736961.1",87,"2016-10-13T00:00:00Z",132
"Taraxacum obtusifrons","Eukaryota;Plants;Land Plants","","","PRJNA353458",0.151322,37.6759,"chloroplast","NC_031815.1/KX499524.1",85,"2016-11-14T00:00:00Z",130
"Taraxacum officinale","Eukaryota;Plants;Land Plants","","","PRJNA339087",0.151324,37.686,"chloroplast","NC_030772.1/KU361241.1",87,"2016-08-16T00:00:00Z",132
"Taraxacum platycarpum","Eukaryota;Plants;Land Plants","","","PRJNA348075",0.151307,37.6903,"chloroplast","NC_031395.1/KU736960.1",87,"2016-10-13T00:00:00Z",132
"Tarenaya hassleriana","Eukaryota;Plants;Land Plants","","","PRJNA383506",0.157688,35.8347,"chloroplast","NC_034364.1/KX886354.1",85,"2017-04-19T00:00:00Z",131
"Tarentola mauritanica","Eukaryota;Animals;Reptiles","","","PRJNA36343",0.016593,44.6152,"mitochondrion","NC_012366.1/EU443255.1",13,"2009-03-24T00:00:00Z",13
"Tarimichthys bombifrons","Eukaryota;Animals;Fishes","","","PRJNA285532",0.016569,44.8548,"mitochondrion","NC_027189.1/KR052018.1",13,"2015-06-02T00:00:00Z",37
"Tariqilabeo burmanicus","Eukaryota;Animals;Fishes","","","PRJNA313567",0.01671,40.4189,"mitochondrion","NC_029446.1/AP013328.1",13,"2016-03-01T00:00:00Z",37
"Tarragoilus diuturnus","Eukaryota;Animals;Insects","","","PRJNA207650",0.016144,32.7862,"mitochondrion","NC_021397.1/JQ999995.1",13,"2013-06-10T00:00:00Z",13
"Tarsipes rostratus","Eukaryota;Animals;Mammals","","","PRJNA13250",0.015744,37.9065,"mitochondrion","NC_006518.1/AJ639868.1",13,"2004-12-10T00:00:00Z",13
"Tarsius dentatus","Eukaryota;Animals;Mammals","","","PRJNA246065",0.016965,38.8211,"mitochondrion","NC_024052.1/KC977310.1",13,"2014-05-02T00:00:00Z",13
"Tarsius lariang","Eukaryota;Animals;Mammals","","","PRJNA246064",0.016965,38.6384,"mitochondrion","NC_024051.1/KC977309.1",13,"2014-05-02T00:00:00Z",13
"Tarsius wallacei","Eukaryota;Animals;Mammals","","","PRJNA246066",0.016957,38.6448,"mitochondrion","NC_024053.1/KC977311.1",13,"2014-05-02T00:00:00Z",13
"Taurotragus derbianus","Eukaryota;Animals;Mammals","","","PRJNA193881",0.016399,39.5817,"mitochondrion","NC_020618.1/EF536354.1",13,"2013-03-25T00:00:00Z",13
"Taxidea taxus","Eukaryota;Animals;Mammals","","","PRJNA193888",0.016425,39.8782,"mitochondrion","NC_020646.1/HM106330.1",13,"2013-03-25T00:00:00Z",13
"Taxillus chinensis","Eukaryota;Plants;Land Plants","","","PRJNA418525",0.121363,37.3326,"chloroplast","NC_036306.1/KY996492.1",66,"2017-11-16T00:00:00Z",106
"Taxillus sutchuenensis","Eukaryota;Plants;Land Plants","","","PRJNA418524",0.122562,37.3313,"chloroplast","NC_036307.1/KY996493.1",66,"2017-11-16T00:00:00Z",106
"Taxillus vestitus","Eukaryota;Plants;Land Plants","","","PRJNA579612",0.1222,37.3486,"chloroplast","NC_045109.1/MN175257.1",68,"2019-10-29T00:00:00Z",113
"Taxodium distichum","Eukaryota;Plants;Land Plants","","","PRJNA389021",0.131954,35.2615,"chloroplast","NC_034941.1/LC177556.1",82,"2017-06-02T00:00:00Z",118
"Taxodium mucronatum","Eukaryota;Plants;Land Plants","","","PRJNA595331",0.132037,35.2507,"chloroplast","NC_045277.1/MN535011.1",83,"2019-12-12T00:00:00Z",120
"Taxus baccata","Eukaryota;Plants;Land Plants","","","PRJNA390356",0.128653,34.5907,"chloroplast","NC_035066.1/KR476375.1",81,"2017-06-13T00:00:00Z",114
"Taxus brevifolia","Eukaryota;Plants;Land Plants","","","PRJNA532194",0.128304,34.6568,"chloroplast","NC_041502.1/MH390457.1",82,"2019-04-10T00:00:00Z",115
"Taxus calcicola","Eukaryota;Plants;Land Plants","","","PRJNA532095",0.12827,34.7361,"chloroplast","NC_041501.1/MH390451.1",82,"2019-04-10T00:00:00Z",115
"Taxus canadensis","Eukaryota;Plants;Land Plants","","","PRJNA531990",0.128286,34.5751,"chloroplast","NC_041499.1/MH390448.1",82,"2019-04-10T00:00:00Z",115
"Taxus chinensis","Eukaryota;Plants;Land Plants","","","PRJNA532125",0.128444,34.6774,"chloroplast","NC_041496.1/MH390442.1",82,"2019-04-10T00:00:00Z",115
"Taxus contorta","Eukaryota;Plants;Land Plants","","","PRJNA532019",0.127806,34.7034,"chloroplast","NC_041497.1/MH390443.1",82,"2019-04-10T00:00:00Z",114
"Taxus cuspidata","Eukaryota;Plants;Land Plants","","","PRJNA531981",0.128109,34.6728,"chloroplast","NC_041498.1/MH390447.1",82,"2019-04-10T00:00:00Z",115
"Taxus floridana","Eukaryota;Plants;Land Plants","","","PRJNA532045",0.129636,34.573,"chloroplast","NC_041505.1/MH390468.1",82,"2019-04-10T00:00:00Z",115
"Taxus florinii","Eukaryota;Plants;Land Plants","","","PRJNA532060",0.127335,34.7713,"chloroplast","NC_041504.1/MH390463.1",82,"2019-04-10T00:00:00Z",115
"Taxus fuana","Eukaryota;Plants;Land Plants","","","PRJNA483616",0.128001,34.6849,"chloroplast","NC_038099.1/MF278259.1",82,"2018-07-31T00:00:00Z",116
"Taxus globosa","Eukaryota;Plants;Land Plants","","","PRJNA532044",0.129321,34.6224,"chloroplast","NC_041500.1/MH390450.1",82,"2019-04-10T00:00:00Z",115
"Taxus mairei","Eukaryota;Plants;Land Plants","","","PRJNA190113",0.127665,34.7198,"chloroplast","NC_020321.1/JN867586.1",78,"2013-02-25T00:00:00Z",112
"Taxus phytonii","Eukaryota;Plants;Land Plants","","","PRJNA532107",0.128361,34.685,"chloroplast","NC_041495.1/MH390441.1",82,"2019-04-10T00:00:00Z",115
"Taxus wallichiana","Eukaryota;Plants;Land Plants","","","PRJNA532050",0.128276,34.6464,"chloroplast","NC_041466.1/MH390446.1",82,"2019-04-10T00:00:00Z",115
"Tecia solanivora","Eukaryota;Animals;Insects","","","PRJNA313540",0.015251,21.7363,"mitochondrion","NC_029386.1/KT326187.1",13,"2016-03-01T00:00:00Z",37
"Tecomaria capensis","Eukaryota;Plants;Land Plants","","","PRJNA453304",0.153263,38.1436,"chloroplast","NC_037462.1/MG831880.1",84,"2018-04-24T00:00:00Z",130
"Tectaria panamensis","Eukaryota;Plants;Land Plants","","","PRJNA573156",0.158656,43.0151,"chloroplast","NC_044687.1/MK705757.1",89,"2019-09-21T00:00:00Z",132
"Tectona grandis","Eukaryota;Plants;Land Plants","","","PRJNA185995",0.153953,37.8927,"chloroplast","NC_020098.1/HF567869.1",86,"2013-01-02T00:00:00Z",134
"Tectus pyramis","Eukaryota;Animals;Other Animals","","","PRJNA414808",0.018439,32.236,"mitochondrion","NC_036068.1/MF138911.1",13,"2017-10-18T00:00:00Z",38
"Tegillarca granosa","Eukaryota;Animals;Other Animals","","","PRJNA271979",0.031589,39.8208,"mitochondrion","NC_026081.1/KJ607173.1",12,"2015-01-10T00:00:00Z",12
"Tegula lividomaculata","Eukaryota;Animals;Other Animals","","","PRJNA313640",0.017375,32.9899,"mitochondrion","NC_029367.1/KT207826.1",13,"2016-03-01T00:00:00Z",35
"Teinopalpus aureus","Eukaryota;Animals;Insects","","","PRJNA51465",0.015242,20.1942,"mitochondrion","NC_014398.1/HM563681.1",13,"2010-08-12T00:00:00Z",13
"Teinopalpus imperialis","Eukaryota;Animals;Insects","","","PRJNA284039",0.015229,20.4084,"mitochondrion","NC_027108.1/KR018842.1",13,"2015-05-14T00:00:00Z",37
"Teladorsagia circumcincta","Eukaryota;Animals;Roundworms","","","PRJNA46021",0.014066,22.8921,"mitochondrion","NC_013827.1/GQ888720.1",12,"2010-02-16T00:00:00Z",12
"Telamonia vlijmi","Eukaryota;Animals;Other Animals","","","PRJNA252497",0.014601,22.6971,"mitochondrion","NC_024287.1/KJ598073.1",13,"2014-06-11T00:00:00Z",13
"Telatrygon zugei","Eukaryota;Animals;Fishes","","","PRJNA182669",0.018264,36.6294,"mitochondrion","NC_019643.1/JX524174.1",13,"2012-12-03T00:00:00Z",13
"Teleaulax amphioxeia HACCP-CR01","Eukaryota;Protists;Other Protists","","","PRJNA290744",0.129772,34.2131,"plastid","NC_027589.1/KP899713.1",143,"2015-07-23T00:00:00Z",179
"Teleaulax amphioxeia HACCP-CR01","Eukaryota;Protists;Other Protists","","","PRJNA290744",0.043442,32.7931,"mitochondrion","NC_037436.1/MG680944.1",46,"2018-04-24T00:00:00Z",74
"Teleogryllus emma","Eukaryota;Animals;Insects","","","PRJNA33521",0.01566,26.8838,"mitochondrion","NC_011823.1/EU557269.1",13,"2009-01-05T00:00:00Z",13
"Teleogryllus occipitalis","Eukaryota;Animals;Insects","","SAMD00199296","PRJDB9056",0.015501,26.5273,"mitochondrion","MT:LC521855.1",13,"2020-02-22T00:00:00Z",15
"Teleogryllus oceanicus","Eukaryota;Animals;Insects","","","PRJNA304866",0.01566,26.9604,"mitochondrion","NC_028619.1/KT824636.1",13,"2015-12-03T00:00:00Z",37
"Telmatobius bolivianus","Eukaryota;Animals;Amphibians","","","PRJNA184964",0.019295,37.4294,"mitochondrion","NC_020002.1/JF703234.1",13,"2012-12-31T00:00:00Z",13
"Telmatobius chusmisensis","Eukaryota;Animals;Amphibians","","","PRJNA325996",0.019312,38.0955,"mitochondrion","NC_030333.1/KT949346.1",13,"2016-06-17T00:00:00Z",37
"Telmatobufo australis","Eukaryota;Animals;Amphibians","","","PRJNA287422",0.017989,44.4605,"mitochondrion","NC_027274.1/KR349313.1",13,"2015-06-18T00:00:00Z",37
"Temnopleurus hardwickii","Eukaryota;Animals;Other Animals","","","PRJNA273209",0.015696,37.6593,"mitochondrion","NC_026200.1/KP070768.1",13,"2015-01-21T00:00:00Z",13
"Temnopleurus reevesii","Eukaryota;Animals;Other Animals","","","PRJNA368902",0.01571,37.6575,"mitochondrion","NC_033530.1/KU302106.1",13,"2017-01-26T00:00:00Z",37
"Temnopleurus toreumaticus","Eukaryota;Animals;Other Animals","","","PRJNA368903",0.015722,38.1186,"mitochondrion","NC_033529.1/KU302105.1",13,"2017-01-26T00:00:00Z",37
"Templetonia retusa","Eukaryota;Plants;Land Plants","","","PRJNA628410",0.162216,35.3301,"plastid","NC_047372.1/MN709856.1",81,"2020-04-26T00:00:00Z",128
"Tenaxia guillarmodiae","Eukaryota;Plants;Land Plants","","","PRJNA318182",0.132895,38.2452,"plastid","NC_029897.1/KT168397.1",85,"2016-04-12T00:00:00Z",133
"Tenebrio molitor","Eukaryota;Animals;Insects","","","PRJNA257576",0.015785,27.6465,"mitochondrion","NC_024633.1/KF418153.1",13,"2014-08-06T00:00:00Z",13
"Tenebrio obscurus","Eukaryota;Animals;Insects","","","PRJNA439031",0.015771,27.316,"mitochondrion","NC_037196.1/MG739327.1",13,"2018-03-23T00:00:00Z",37
"Tenodera sinensis","Eukaryota;Animals;Insects","","","PRJNA323910",0.015531,24.5058,"mitochondrion","NC_030266.1/KU201318.1",13,"2016-05-31T00:00:00Z",37
"Tenualosa ilisha cl10","Eukaryota;Animals;Fishes","","","PRJNA81273",0.016821,47.839,"mitochondrion","NC_016682.1/AP011610.1",13,"2012-01-17T00:00:00Z",13
"Tenualosa thibaudeaui","Eukaryota;Animals;Fishes","","","PRJNA81343",0.01656,47.9046,"mitochondrion","NC_016719.1/AP011604.1",13,"2012-01-17T00:00:00Z",13
"Tenualosa toli cl03","Eukaryota;Animals;Fishes","","","PRJNA81309",0.016541,48.4916,"mitochondrion","NC_016700.1/AP011600.1",13,"2012-01-17T00:00:00Z",13
"Tenuibranchiurus glypticus","Eukaryota;Animals;Other Animals","","","PRJNA267331",0.017342,35.7687,"mitochondrion","NC_025647.1/KM453741.1",13,"2014-11-14T00:00:00Z",37
"Tephritis femoralis","Eukaryota;Animals;Other Animals","","","PRJNA628277",0.015117,20.037,"mitochondrion","NC_047184.1/MN857172.1",13,"2020-04-26T00:00:00Z",37
"Tephrocybe rancida TRssc25","Eukaryota;Fungi;Basidiomycetes","","","PRJNA495558",0.126794,38.2928,"mitochondrion","NC_039442.1/",36,"2018-10-10T00:00:00Z",74
"Terapon jarbua","Eukaryota;Animals;Fishes","","","PRJNA287374",0.01657,46.4393,"mitochondrion","NC_027281.1/KP455734.1",13,"2015-06-18T00:00:00Z",37
"Terebellides stroemii","Eukaryota;Animals;Other Animals","","","PRJNA30417",0.015755,32.8531,"mitochondrion","NC_011014.1/EU236701.1",13,"2008-06-23T00:00:00Z",13
"Terebratalia transversa","Eukaryota;Animals;Other Animals","","","PRJNA11973",0.014291,40.8859,"mitochondrion","NC_003086.1/AF331161.1",13,"2001-08-28T00:00:00Z",13
"Terebratulina retusa","Eukaryota;Animals;Other Animals","","","PRJNA11883",0.015451,42.7869,"mitochondrion","NC_000941.1/AJ245743.1",13,"1999-10-29T00:00:00Z",13
"Termes comis","Eukaryota;Animals;Insects","","","PRJNA378091",0.01495,34.1873,"mitochondrion","NC_034121.1/KY224644.1",13,"2017-03-05T00:00:00Z",37
"Termes fatalis","Eukaryota;Animals;Insects","","","PRJNA378090",0.01495,34.2408,"mitochondrion","NC_034049.1/KY224457.1",13,"2017-03-05T00:00:00Z",37
